route_id,airport_from,airport_to,distance_km,default_price
20400,107,64,634,58
20401,107,65,690,61
20402,107,66,1345,87
20403,107,67,1421,91
20404,107,68,1223,81
20405,107,69,3998,220
20406,107,70,3939,217
20407,107,71,3787,209
20408,107,72,4148,227
20409,107,73,2534,147
20410,107,74,2541,147
20411,107,75,2621,151
20412,107,76,2698,155
20413,107,77,2621,151
20414,107,78,688,61
20415,107,79,680,61
20416,107,80,1188,79
20417,107,81,1151,78
20418,107,82,1162,78
20419,107,83,1086,74
20420,107,84,1104,75
20421,107,85,558,54
20422,107,86,1001,70
20423,107,87,1187,79
20424,107,88,286,40
20425,107,89,186,33
20426,107,90,1064,73
20427,107,91,619,57
20428,107,92,1102,75
20429,107,93,936,67
20430,107,94,926,66
20431,107,95,708,62
20432,107,96,613,57
20433,107,97,1110,76
20434,107,98,936,67
20435,107,99,2447,142
20436,107,100,2350,138
20437,107,101,2447,142
20438,107,102,1379,89
20439,107,103,2247,132
20440,107,104,2248,132
20441,107,105,2291,135
20442,107,106,1670,104
20443,107,108,1719,106
20444,107,109,1725,106
20445,107,110,831,62
20446,107,111,814,61
20447,107,112,1982,119
20448,107,113,1958,118
20449,107,114,1812,111
20450,107,115,918,66
20451,107,116,804,60
20452,107,117,2717,156
20453,107,118,2797,160
20454,107,119,2640,152
20455,107,120,1883,114
20456,107,121,1907,115
20457,107,122,1637,102
20458,107,123,1705,105
20459,107,124,2081,124
20460,107,125,1850,112
20461,107,126,1970,119
20462,107,127,1666,103
20463,107,128,1831,112
20464,107,129,1696,105
20465,107,130,2112,126
20466,107,131,2098,125
20467,107,132,2012,121
20468,107,133,2887,164
20469,107,134,3564,198
20470,107,135,1380,89
20471,107,136,1436,92
20472,107,137,1519,96
20473,107,138,1664,103
20474,107,139,920,66
20475,107,140,1111,76
20476,107,141,1044,72
20477,107,142,1026,71
20478,107,143,1386,89
20479,107,144,1526,96
20480,107,145,1542,97
20481,107,146,1151,78
20482,107,147,1184,79
20483,107,148,1184,79
20484,107,149,1658,103
20485,107,150,1236,82
20486,107,151,1378,89
20487,107,152,1705,105
20488,107,153,1362,88
20489,107,154,1826,111
20490,107,155,1702,105
20491,107,156,1492,95
20492,107,157,1112,76
20493,107,158,1379,89
20494,107,159,2657,153
20495,107,160,2625,151
20496,107,161,2429,141
20497,107,162,2188,129
20498,107,163,2556,148
20499,107,164,1379,89
20500,107,165,1349,87
20501,107,166,1424,91
20502,107,167,1358,88
20503,107,168,1379,89
20504,107,169,1409,90
20505,107,170,1691,105
20506,107,171,1158,78
20507,107,172,1467,93
20508,107,173,1288,84
20509,107,174,1190,79
20510,107,175,2082,124
20511,107,176,2064,123
20512,107,177,1730,106
20513,107,178,1790,110
20514,107,179,2354,138
20515,107,180,2103,125
20516,107,181,2064,123
20517,107,182,2109,125
20518,107,183,2134,127
20519,107,184,2083,124
20520,107,185,2062,123
20521,107,186,2343,137
20522,107,187,2611,151
20523,107,188,2244,132
20524,107,189,2646,152
20525,107,190,2366,138
20526,107,191,2202,130
20527,107,192,2465,143
20528,107,193,688,61
20529,108,1,957,68
20530,108,2,1045,72
20531,108,3,2230,132
20532,108,4,2230,132
20533,108,5,1456,93
20534,108,6,1380,89
20535,108,7,939,67
20536,108,8,1205,80
20537,108,9,1333,87
20538,108,10,1026,71
20539,108,11,1840,112
20540,108,12,1593,100
20541,108,13,776,67
20542,108,14,641,58
20543,108,15,819,61
20544,108,16,1836,112
20545,108,17,1835,112
20546,108,18,1841,112
20547,108,19,898,65
20548,108,20,961,68
20549,108,21,928,66
20550,108,22,641,58
20551,108,23,420,45
20552,108,24,497,50
20553,108,25,998,70
20554,108,26,1060,73
20555,108,27,973,69
20556,108,28,1395,90
20557,108,29,1388,89
20558,108,30,1138,77
20559,108,31,944,67
20560,108,32,859,63
20561,108,33,1485,94
20562,108,34,1633,102
20563,108,35,1682,104
20564,108,36,1416,91
20565,108,37,1275,84
20566,108,38,1512,96
20567,108,39,1573,99
20568,108,40,2194,130
20569,108,41,1973,119
20570,108,42,1989,119
20571,108,43,2003,120
20572,108,44,1896,115
20573,108,45,1834,112
20574,108,46,2182,129
20575,108,47,2299,135
20576,108,48,1402,90
20577,108,49,1169,78
20578,108,50,1264,83
20579,108,51,1295,85
20580,108,52,1539,97
20581,108,53,1536,97
20582,108,54,1682,104
20583,108,55,1650,102
20584,108,56,1485,94
20585,108,57,1513,96
20586,108,58,1355,88
20587,108,59,1079,74
20588,108,60,858,63
20589,108,61,1324,86
20590,108,62,1327,86
20591,108,63,1171,79
20592,108,64,1093,75
20593,108,65,1234,82
20594,108,66,735,64
20595,108,67,558,53
20596,108,68,898,65
20597,108,69,3631,202
20598,108,70,3452,193
20599,108,71,3277,184
20600,108,72,3687,204
20601,108,73,2587,149
20602,108,74,2740,157
20603,108,75,2765,158
20604,108,76,2756,158
20605,108,77,2808,160
20606,108,78,1444,92
20607,108,79,1418,91
20608,108,80,1559,98
20609,108,81,1522,96
20610,108,82,1484,94
20611,108,83,1287,84
20612,108,84,1295,85
20613,108,85,1351,88
20614,108,86,1396,90
20615,108,87,1653,103
20616,108,88,1619,101
20617,108,89,1550,97
20618,108,90,1586,99
20619,108,91,1166,78
20620,108,92,1401,90
20621,108,93,1494,95
20622,108,94,1428,91
20623,108,95,1691,105
20624,108,96,1124,76
20625,108,97,1194,80
20626,108,98,790,67
20627,108,99,1163,78
20628,108,100,1195,80
20629,108,101,1264,83
20630,108,102,1541,97
20631,108,103,895,65
20632,108,104,956,68
20633,108,105,1143,77
20634,108,106,1707,105
20635,108,107,1719,106
20636,108,109,134,29
20637,108,110,919,66
20638,108,111,952,68
20639,108,112,1836,112
20640,108,113,1852,113
20641,108,114,1746,107
20642,108,115,801,60
20643,108,116,915,66
20644,108,117,1878,114
20645,108,118,2140,127
20646,108,119,2037,122
20647,108,120,819,61
20648,108,121,856,63
20649,108,122,761,66
20650,108,123,994,70
20651,108,124,1109,75
20652,108,125,1064,73
20653,108,126,1241,82
20654,108,127,824,61
20655,108,128,660,60
20656,108,129,621,57
20657,108,130,3205,180
20658,108,131,3047,172
20659,108,132,3215,181
20660,108,133,4150,228
20661,108,134,4521,246
20662,108,135,343,41
20663,108,136,400,44
20664,108,137,287,40
20665,108,138,103,27
20666,108,139,1314,86
20667,108,140,709,63
20668,108,141,685,61
20669,108,142,739,64
20670,108,143,892,65
20671,108,144,607,56
20672,108,145,690,61
20673,108,146,1111,76
20674,108,147,1013,71
20675,108,148,1013,71
20676,108,149,2694,155
20677,108,150,2226,131
20678,108,151,2511,146
20679,108,152,2974,169
20680,108,153,2584,149
20681,108,154,3035,172
20682,108,155,2520,146
20683,108,156,2446,142
20684,108,157,2267,133
20685,108,158,2631,152
20686,108,159,1590,100
20687,108,160,1562,98
20688,108,161,1640,102
20689,108,162,1442,92
20690,108,163,1543,97
20691,108,164,1541,97
20692,108,165,1745,107
20693,108,166,1616,101
20694,108,167,1627,101
20695,108,168,628,58
20696,108,169,671,60
20697,108,170,824,61
20698,108,171,970,69
20699,108,172,1125,76
20700,108,173,1135,77
20701,108,174,1080,74
20702,108,175,407,44
20703,108,176,402,44
20704,108,177,488,49
20705,108,178,145,30
20706,108,179,638,58
20707,108,180,2184,129
20708,108,181,2165,128
20709,108,182,2139,127
20710,108,183,2180,129
20711,108,184,2149,127
20712,108,185,2105,125
20713,108,186,2321,136
20714,108,187,2431,142
20715,108,188,2278,134
20716,108,189,2495,145
20717,108,190,2359,138
20718,108,191,2342,137
20719,108,192,2308,135
20720,108,193,1444,92
20721,109,1,958,68
20722,109,2,1053,73
20723,109,3,2152,128
20724,109,4,2152,128
20725,109,5,1579,99
20726,109,6,1502,95
20727,109,7,837,62
20728,109,8,1105,75
20729,109,9,1236,82
20730,109,10,935,67
20731,109,11,1952,118
20732,109,12,1716,106
20733,109,13,672,60
20734,109,14,570,54
20735,109,15,692,62
20736,109,16,1718,106
20737,109,17,1719,106
20738,109,18,1721,106
20739,109,19,858,63
20740,109,20,925,66
20741,109,21,867,63
20742,109,22,666,60
20743,109,23,512,51
20744,109,24,586,55
20745,109,25,923,66
20746,109,26,1013,71
20747,109,27,949,67
20748,109,28,1520,96
20749,109,29,1509,95
20750,109,30,1019,71
20751,109,31,831,62
20752,109,32,739,64
20753,109,33,1352,88
20754,109,34,1499,95
20755,109,35,1549,97
20756,109,36,1302,85
20757,109,37,1167,78
20758,109,38,1400,90
20759,109,39,1454,93
20760,109,40,2088,124
20761,109,41,1863,113
20762,109,42,1880,114
20763,109,43,1890,115
20764,109,44,1818,111
20765,109,45,1743,107
20766,109,46,2097,125
20767,109,47,2206,130
20768,109,48,1519,96
20769,109,49,1293,85
20770,109,50,1136,77
20771,109,51,1190,80
20772,109,52,1424,91
20773,109,53,1406,90
20774,109,54,1562,98
20775,109,55,1531,97
20776,109,56,1377,89
20777,109,57,1387,89
20778,109,58,1242,82
20779,109,59,1144,77
20780,109,60,899,65
20781,109,61,1405,90
20782,109,62,1400,90
20783,109,63,1271,84
20784,109,64,1112,76
20785,109,65,1286,84
20786,109,66,641,58
20787,109,67,464,48
20788,109,68,813,61
20789,109,69,3497,195
20790,109,70,3318,186
20791,109,71,3143,177
20792,109,72,3554,198
20793,109,73,2462,143
20794,109,74,2618,151
20795,109,75,2641,152
20796,109,76,2630,152
20797,109,77,2686,154
20798,109,78,1397,90
20799,109,79,1372,89
20800,109,80,1473,94
20801,109,81,1438,92
20802,109,82,1398,90
20803,109,83,1206,80
20804,109,84,1213,81
20805,109,85,1321,86
20806,109,86,1322,86
20807,109,87,1567,98
20808,109,88,1603,100
20809,109,89,1550,97
20810,109,90,1508,95
20811,109,91,1148,77
20812,109,92,1319,86
20813,109,93,1426,91
20814,109,94,1360,88
20815,109,95,1642,102
20816,109,96,1118,76
20817,109,97,1112,76
20818,109,98,789,67
20819,109,99,1043,72
20820,109,100,1067,73
20821,109,101,1139,77
20822,109,102,1441,92
20823,109,103,775,67
20824,109,104,833,62
20825,109,105,1014,71
20826,109,106,1594,100
20827,109,107,1725,106
20828,109,108,134,29
20829,109,110,905,65
20830,109,111,933,67
20831,109,112,1712,106
20832,109,113,1730,106
20833,109,114,1628,101
20834,109,115,814,61
20835,109,116,927,66
20836,109,117,1746,107
20837,109,118,2006,120
20838,109,119,1903,115
20839,109,120,685,61
20840,109,121,722,63
20841,109,122,635,58
20842,109,123,868,63
20843,109,124,975,69
20844,109,125,932,67
20845,109,126,1109,75
20846,109,127,698,62
20847,109,128,526,52
20848,109,129,491,49
20849,109,130,3125,176
20850,109,131,2959,168
20851,109,132,3143,177
20852,109,133,4076,224
20853,109,134,4423,241
20854,109,135,386,43
20855,109,136,331,40
20856,109,137,391,43
20857,109,138,75,25
20858,109,139,1248,82
20859,109,140,666,60
20860,109,141,681,61
20861,109,142,715,63
20862,109,143,788,67
20863,109,144,494,50
20864,109,145,574,54
20865,109,146,1027,71
20866,109,147,928,66
20867,109,148,928,66
20868,109,149,2616,151
20869,109,150,2155,128
20870,109,151,2444,142
20871,109,152,2910,165
20872,109,153,2522,146
20873,109,154,2965,168
20874,109,155,2431,142
20875,109,156,2367,138
20876,109,157,2206,130
20877,109,158,2570,149
20878,109,159,1463,93
20879,109,160,1434,92
20880,109,161,1506,95
20881,109,162,1308,85
20882,109,163,1413,91
20883,109,164,1441,92
20884,109,165,1651,103
20885,109,166,1515,96
20886,109,167,1531,97
20887,109,168,734,64
20888,109,169,781,67
20889,109,170,953,68
20890,109,171,1062,73
20891,109,172,1241,82
20892,109,173,1239,82
20893,109,174,1177,79
20894,109,175,359,42
20895,109,176,345,41
20896,109,177,356,41
20897,109,178,270,39
20898,109,179,665,60
20899,109,180,2064,123
20900,109,181,2046,122
20901,109,182,2018,121
20902,109,183,2059,123
20903,109,184,2029,121
20904,109,185,1985,119
20905,109,186,2196,130
20906,109,187,2301,135
20907,109,188,2155,128
20908,109,189,2365,138
20909,109,190,2234,132
20910,109,191,2222,131
20911,109,192,2180,129
20912,109,193,1397,90
20913,110,1,112,28
20914,110,2,210,35
20915,110,3,1467,93
20916,110,4,1467,93
20917,110,5,2114,126
20918,110,6,2053,123
20919,110,7,673,60
20920,110,8,778,67
20921,110,9,829,61
20922,110,10,597,56
20923,110,11,2569,148
20924,110,12,2231,132
20925,110,13,1436,92
20926,110,14,1433,92
20927,110,15,1300,85
20928,110,16,1472,94
20929,110,17,1446,92
20930,110,18,1492,95
20931,110,19,179,33
20932,110,20,154,31
20933,110,21,327,40
20934,110,22,344,41
20935,110,23,708,62
20936,110,24,680,61
20937,110,25,454,47
20938,110,26,274,39
20939,110,27,84,26
20940,110,28,1499,95
20941,110,29,1429,91
20942,110,30,942,67
20943,110,31,781,67
20944,110,32,820,61
20945,110,33,1550,97
20946,110,34,1669,103
20947,110,35,1657,103
20948,110,36,1936,117
20949,110,37,1849,112
20950,110,38,2035,122
20951,110,39,2030,122
20952,110,40,2724,156
20953,110,41,1492,95
20954,110,42,1492,95
20955,110,43,1541,97
20956,110,44,1151,78
20957,110,45,1194,80
20958,110,46,1463,93
20959,110,47,1631,102
20960,110,48,2122,126
20961,110,49,1849,112
20962,110,50,1193,80
20963,110,51,886,64
20964,110,52,1184,79
20965,110,53,1429,91
20966,110,54,1372,89
20967,110,55,1321,86
20968,110,56,1052,73
20969,110,57,1333,87
20970,110,58,1015,71
20971,110,59,633,58
20972,110,60,372,42
20973,110,61,933,67
20974,110,62,868,63
20975,110,63,1007,70
20976,110,64,311,39
20977,110,65,634,58
20978,110,66,563,54
20979,110,67,600,56
20980,110,68,509,51
20981,110,69,3580,199
20982,110,70,3467,193
20983,110,71,3301,185
20984,110,72,3693,205
20985,110,73,2252,133
20986,110,74,2336,137
20987,110,75,2391,140
20988,110,76,2428,141
20989,110,77,2414,141
20990,110,78,583,55
20991,110,79,554,53
20992,110,80,918,66
20993,110,81,871,64
20994,110,82,849,62
20995,110,83,655,59
20996,110,84,673,60
20997,110,85,445,47
20998,110,86,688,61
20999,110,87,985,69
21000,110,88,700,62
21001,110,89,650,59
21002,110,90,873,64
21003,110,91,248,37
21004,110,92,752,65
21005,110,93,737,64
21006,110,94,674,60
21007,110,95,827,61
21008,110,96,218,35
21009,110,97,602,56
21010,110,98,149,30
21011,110,99,1654,103
21012,110,100,1580,99
21013,110,101,1676,104
21014,110,102,1016,71
21015,110,103,1435,92
21016,110,104,1445,92
21017,110,105,1520,96
21018,110,106,1291,85
21019,110,107,831,62
21020,110,108,919,66
21021,110,109,905,65
21022,110,111,44,23
21023,110,112,1551,98
21024,110,113,1544,97
21025,110,114,1399,90
21026,110,115,201,34
21027,110,116,180,33
21028,110,117,2060,123
21029,110,118,2211,131
21030,110,119,2066,123
21031,110,120,1098,75
21032,110,121,1127,76
21033,110,122,859,63
21034,110,123,988,69
21035,110,124,1338,87
21036,110,125,1133,77
21037,110,126,1289,84
21038,110,127,902,65
21039,110,128,1022,71
21040,110,129,887,64
21041,110,130,2425,141
21042,110,131,2314,136
21043,110,132,2398,140
21044,110,133,3331,187
21045,110,134,3825,211
21046,110,135,605,56
21047,110,136,605,56
21048,110,137,781,67
21049,110,138,851,63
21050,110,139,570,54
21051,110,140,286,40
21052,110,141,239,37
21053,110,142,195,34
21054,110,143,665,60
21055,110,144,718,63
21056,110,145,750,65
21057,110,146,575,54
21058,110,147,539,52
21059,110,148,539,52
21060,110,149,1913,116
21061,110,150,1429,91
21062,110,151,1688,104
21063,110,152,2130,126
21064,110,153,1739,107
21065,110,154,2211,131
21066,110,155,1810,110
21067,110,156,1679,104
21068,110,157,1422,91
21069,110,158,1780,109
21070,110,159,1926,116
21071,110,160,1893,115
21072,110,161,1772,109
21073,110,162,1525,96
21074,110,163,1835,112
21075,110,164,1016,71
21076,110,165,1132,77
21077,110,166,1090,75
21078,110,167,1060,73
21079,110,168,798,68
21080,110,169,853,63
21081,110,170,1177,79
21082,110,171,809,60
21083,110,172,1161,78
21084,110,173,1031,72
21085,110,174,916,66
21086,110,175,1259,83
21087,110,176,1239,82
21088,110,177,904,65
21089,110,178,1015,71
21090,110,179,1557,98
21091,110,180,1802,110
21092,110,181,1769,108
21093,110,182,1781,109
21094,110,183,1817,111
21095,110,184,1772,109
21096,110,185,1736,107
21097,110,186,2009,120
21098,110,187,2219,131
21099,110,188,1931,117
21100,110,189,2270,134
21101,110,190,2041,122
21102,110,191,1941,117
21103,110,192,2074,124
21104,110,193,583,55
21105,111,1,138,30
21106,111,2,223,36
21107,111,3,1424,91
21108,111,4,1424,91
21109,111,5,2157,128
21110,111,6,2097,125
21111,111,7,656,59
21112,111,8,749,65
21113,111,9,794,68
21114,111,10,572,54
21115,111,11,2612,151
21116,111,12,2275,134
21117,111,13,1449,92
21118,111,14,1454,93
21119,111,15,1306,85
21120,111,16,1438,92
21121,111,17,1412,91
21122,111,18,1458,93
21123,111,19,161,31
21124,111,20,121,28
21125,111,21,304,38
21126,111,22,386,43
21127,111,23,750,65
21128,111,24,723,63
21129,111,25,427,46
21130,111,26,235,36
21131,111,27,41,23
21132,111,28,1540,97
21133,111,29,1469,93
21134,111,30,922,66
21135,111,31,766,66
21136,111,32,812,61
21137,111,33,1534,97
21138,111,34,1651,103
21139,111,35,1636,102
21140,111,36,1938,117
21141,111,37,1854,113
21142,111,38,2037,122
21143,111,39,2029,121
21144,111,40,2724,156
21145,111,41,1454,93
21146,111,42,1453,93
21147,111,43,1503,95
21148,111,44,1107,75
21149,111,45,1152,78
21150,111,46,1419,91
21151,111,47,1588,99
21152,111,48,2165,128
21153,111,49,1891,115
21154,111,50,1174,79
21155,111,51,855,63
21156,111,52,1152,78
21157,111,53,1406,90
21158,111,54,1341,87
21159,111,55,1290,84
21160,111,56,1018,71
21161,111,57,1307,85
21162,111,58,986,69
21163,111,59,666,60
21164,111,60,412,45
21165,111,61,963,68
21166,111,62,896,65
21167,111,63,1045,72
21168,111,64,327,40
21169,111,65,657,59
21170,111,66,560,54
21171,111,67,609,57
21172,111,68,492,50
21173,111,69,3551,198
21174,111,70,3442,192
21175,111,71,3276,184
21176,111,72,3667,203
21177,111,73,2216,131
21178,111,74,2298,135
21179,111,75,2354,138
21180,111,76,2392,140
21181,111,77,2376,139
21182,111,78,540,52
21183,111,79,511,51
21184,111,80,877,64
21185,111,81,830,61
21186,111,82,808,60
21187,111,83,616,57
21188,111,84,635,58
21189,111,85,406,44
21190,111,86,646,59
21191,111,87,943,67
21192,111,88,670,60
21193,111,89,631,58
21194,111,90,831,62
21195,111,91,215,35
21196,111,92,711,63
21197,111,93,693,62
21198,111,94,631,58
21199,111,95,784,67
21200,111,96,205,34
21201,111,97,567,54
21202,111,98,191,33
21203,111,99,1657,103
21204,111,100,1579,99
21205,111,101,1675,104
21206,111,102,979,69
21207,111,103,1442,92
21208,111,104,1450,93
21209,111,105,1519,96
21210,111,106,1256,83
21211,111,107,814,61
21212,111,108,952,68
21213,111,109,933,67
21214,111,110,44,23
21215,111,112,1519,96
21216,111,113,1512,96
21217,111,114,1366,88
21218,111,115,244,37
21219,111,116,216,35
21220,111,117,2046,122
21221,111,118,2191,130
21222,111,119,2044,122
21223,111,120,1098,75
21224,111,121,1126,76
21225,111,122,857,63
21226,111,123,977,69
21227,111,124,1331,87
21228,111,125,1123,76
21229,111,126,1275,84
21230,111,127,897,65
21231,111,128,1028,71
21232,111,129,893,65
21233,111,130,2381,139
21234,111,131,2270,134
21235,111,132,2355,138
21236,111,133,3289,184
21237,111,134,3781,209
21238,111,135,642,59
21239,111,136,626,58
21240,111,137,820,61
21241,111,138,881,64
21242,111,139,528,52
21243,111,140,297,41
21244,111,141,276,39
21245,111,142,218,35
21246,111,143,652,59
21247,111,144,723,63
21248,111,145,751,65
21249,111,146,544,53
21250,111,147,513,51
21251,111,148,513,51
21252,111,149,1869,113
21253,111,150,1385,89
21254,111,151,1645,102
21255,111,152,2087,124
21256,111,153,1697,105
21257,111,154,2168,128
21258,111,155,1766,108
21259,111,156,1635,102
21260,111,157,1380,89
21261,111,158,1738,107
21262,111,159,1919,116
21263,111,160,1886,114
21264,111,161,1757,108
21265,111,162,1510,96
21266,111,163,1827,111
21267,111,164,979,69
21268,111,165,1091,75
21269,111,166,1052,73
21270,111,167,1020,71
21271,111,168,842,62
21272,111,169,897,65
21273,111,170,1221,81
21274,111,171,849,62
21275,111,172,1202,80
21276,111,173,1070,74
21277,111,174,955,68
21278,111,175,1284,84
21279,111,176,1263,83
21280,111,177,917,66
21281,111,178,1050,73
21282,111,179,1588,99
21283,111,180,1766,108
21284,111,181,1733,107
21285,111,182,1746,107
21286,111,183,1782,109
21287,111,184,1736,107
21288,111,185,1701,105
21289,111,186,1974,119
21290,111,187,2188,129
21291,111,188,1895,115
21292,111,189,2238,132
21293,111,190,2007,120
21294,111,191,1904,115
21295,111,192,2042,122
21296,111,193,540,52
21297,112,1,1657,103
21298,112,2,1728,106
21299,112,3,1137,77
21300,112,4,1137,77
21301,112,5,3291,185
21302,112,6,3214,181
21303,112,7,962,68
21304,112,8,774,66
21305,112,9,734,64
21306,112,10,970,68
21307,112,11,3653,203
21308,112,12,3428,191
21309,112,13,1561,98
21310,112,14,1776,109
21311,112,15,1300,85
21312,112,16,158,31
21313,112,17,207,34
21314,112,18,126,29
21315,112,19,1379,89
21316,112,20,1399,90
21317,112,21,1232,82
21318,112,22,1756,108
21319,112,23,1989,119
21320,112,24,2016,121
21321,112,25,1101,75
21322,112,26,1298,85
21323,112,27,1483,94
21324,112,28,2995,170
21325,112,29,2941,167
21326,112,30,707,62
21327,112,31,911,66
21328,112,32,979,69
21329,112,33,635,58
21330,112,34,585,55
21331,112,35,478,49
21332,112,36,1476,94
21333,112,37,1535,97
21334,112,38,1525,96
21335,112,39,1407,90
21336,112,40,1967,118
21337,112,41,399,44
21338,112,42,433,46
21339,112,43,368,42
21340,112,44,987,69
21341,112,45,732,64
21342,112,46,998,70
21343,112,47,924,66
21344,112,48,3228,181
21345,112,49,3005,170
21346,112,50,595,56
21347,112,51,665,60
21348,112,52,367,42
21349,112,53,380,43
21350,112,54,179,33
21351,112,55,230,36
21352,112,56,512,51
21353,112,57,335,40
21354,112,58,542,53
21355,112,59,2184,129
21356,112,60,1907,115
21357,112,61,2483,144
21358,112,62,2413,141
21359,112,63,2544,147
21360,112,64,1829,111
21361,112,65,2166,128
21362,112,66,1172,79
21363,112,67,1320,86
21364,112,68,1092,75
21365,112,69,2043,122
21366,112,70,1961,118
21367,112,71,1806,110
21368,112,72,2177,129
21369,112,73,753,65
21370,112,74,909,65
21371,112,75,929,66
21372,112,76,925,66
21373,112,77,974,69
21374,112,78,1297,85
21375,112,79,1309,85
21376,112,80,797,68
21377,112,81,831,62
21378,112,82,821,61
21379,112,83,938,67
21380,112,84,918,66
21381,112,85,1462,93
21382,112,86,989,69
21383,112,87,818,61
21384,112,88,1698,105
21385,112,89,1835,112
21386,112,90,928,66
21387,112,91,1539,97
21388,112,92,890,64
21389,112,93,1046,72
21390,112,94,1059,73
21391,112,95,1319,86
21392,112,96,1638,102
21393,112,97,960,68
21394,112,98,1630,101
21395,112,99,1337,87
21396,112,100,1156,78
21397,112,101,1212,81
21398,112,102,603,56
21399,112,103,1382,89
21400,112,104,1307,85
21401,112,105,1139,77
21402,112,106,315,39
21403,112,107,1982,119
21404,112,108,1836,112
21405,112,109,1712,106
21406,112,110,1551,98
21407,112,111,1519,96
21408,112,113,45,23
21409,112,114,170,32
21410,112,115,1712,106
21411,112,116,1731,107
21412,112,117,961,68
21413,112,118,890,64
21414,112,119,733,64
21415,112,120,1105,75
21416,112,121,1080,74
21417,112,122,1077,74
21418,112,123,848,62
21419,112,124,940,67
21420,112,125,821,61
21421,112,126,695,62
21422,112,127,1015,71
21423,112,128,1241,82
21424,112,129,1227,81
21425,112,130,1847,112
21426,112,131,1597,100
21427,112,132,1970,119
21428,112,133,2785,159
21429,112,134,2862,163
21430,112,135,1787,109
21431,112,136,1495,95
21432,112,137,1956,118
21433,112,138,1735,107
21434,112,139,1089,74
21435,112,140,1413,91
21436,112,141,1616,101
21437,112,142,1505,95
21438,112,143,998,70
21439,112,144,1234,82
21440,112,145,1149,77
21441,112,146,976,69
21442,112,147,1022,71
21443,112,148,1022,71
21444,112,149,1461,93
21445,112,150,1241,82
21446,112,151,1481,94
21447,112,152,1883,114
21448,112,153,1613,101
21449,112,154,1852,113
21450,112,155,1153,78
21451,112,156,1262,83
21452,112,157,1426,91
21453,112,158,1669,103
21454,112,159,1155,78
21455,112,160,1135,77
21456,112,161,765,66
21457,112,162,669,60
21458,112,163,1050,72
21459,112,164,603,56
21460,112,165,682,61
21461,112,166,561,54
21462,112,167,631,58
21463,112,168,2188,129
21464,112,169,2251,133
21465,112,170,2540,147
21466,112,171,2330,136
21467,112,172,2658,153
21468,112,173,2557,148
21469,112,174,2447,142
21470,112,175,1824,111
21471,112,176,1792,110
21472,112,177,1370,88
21473,112,178,1980,119
21474,112,179,2206,130
21475,112,180,371,42
21476,112,181,366,42
21477,112,182,314,39
21478,112,183,355,41
21479,112,184,336,40
21480,112,185,292,40
21481,112,186,488,49
21482,112,187,668,60
21483,112,188,444,47
21484,112,189,720,63
21485,112,190,526,52
21486,112,191,526,52
21487,112,192,523,51
21488,112,193,1297,85
21489,113,1,1649,102
21490,113,2,1718,106
21491,113,3,1093,75
21492,113,4,1093,75
21493,113,5,3307,185
21494,113,6,3231,182
21495,113,7,967,68
21496,113,8,770,66
21497,113,9,722,63
21498,113,10,968,68
21499,113,11,3673,204
21500,113,12,3445,192
21501,113,13,1594,100
21502,113,14,1806,110
21503,113,15,1332,87
21504,113,16,117,28
21505,113,17,167,32
21506,113,18,85,26
21507,113,19,1373,89
21508,113,20,1391,90
21509,113,21,1227,81
21510,113,22,1757,108
21511,113,23,1996,120
21512,113,24,2022,121
21513,113,25,1096,75
21514,113,26,1288,84
21515,113,27,1474,94
21516,113,28,2996,170
21517,113,29,2941,167
21518,113,30,719,63
21519,113,31,922,66
21520,113,32,994,70
21521,113,33,677,61
21522,113,34,630,58
21523,113,35,523,51
21524,113,36,1518,96
21525,113,37,1576,99
21526,113,38,1569,98
21527,113,39,1451,93
21528,113,40,2012,121
21529,113,41,354,41
21530,113,42,388,43
21531,113,43,323,39
21532,113,44,949,67
21533,113,45,695,62
21534,113,46,954,68
21535,113,47,879,64
21536,113,48,3247,182
21537,113,49,3021,171
21538,113,50,621,57
21539,113,51,660,60
21540,113,52,360,42
21541,113,53,418,45
21542,113,54,178,32
21543,113,55,224,36
21544,113,56,498,50
21545,113,57,363,42
21546,113,58,542,53
21547,113,59,2177,129
21548,113,60,1903,115
21549,113,61,2474,144
21550,113,62,2403,140
21551,113,63,2540,147
21552,113,64,1818,111
21553,113,65,2155,128
21554,113,66,1179,79
21555,113,67,1331,87
21556,113,68,1093,75
21557,113,69,2059,123
21558,113,70,1983,119
21559,113,71,1829,111
21560,113,72,2196,130
21561,113,73,741,64
21562,113,74,889,64
21563,113,75,913,66
21564,113,76,916,66
21565,113,77,956,68
21566,113,78,1274,84
21567,113,79,1287,84
21568,113,80,771,66
21569,113,81,807,60
21570,113,82,798,68
21571,113,83,923,66
21572,113,84,903,65
21573,113,85,1442,92
21574,113,86,969,68
21575,113,87,788,67
21576,113,88,1673,104
21577,113,89,1813,111
21578,113,90,900,65
21579,113,91,1525,96
21580,113,92,870,63
21581,113,93,1021,71
21582,113,94,1037,72
21583,113,95,1289,84
21584,113,96,1626,101
21585,113,97,949,67
21586,113,98,1626,101
21587,113,99,1376,89
21588,113,100,1195,80
21589,113,101,1252,83
21590,113,102,581,55
21591,113,103,1416,91
21592,113,104,1342,87
21593,113,105,1177,79
21594,113,106,288,40
21595,113,107,1958,118
21596,113,108,1852,113
21597,113,109,1730,106
21598,113,110,1544,97
