instance_id,schedule_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,aircraft_id,real_price
9546,2628,2025-06-09 08:20:00,2025-06-09 11:45:00,,,417,
9547,2788,2025-06-09 08:20:00,2025-06-09 10:05:00,,,1372,
9548,2998,2025-06-09 08:20:00,2025-06-09 13:15:00,,,1616,
9549,3323,2025-06-09 08:20:00,2025-06-09 11:05:00,,,155,
9550,3346,2025-06-09 08:20:00,2025-06-09 09:15:00,,,85,
9551,3677,2025-06-09 08:20:00,2025-06-09 11:05:00,,,260,
9552,3838,2025-06-09 08:20:00,2025-06-09 10:25:00,,,1509,
9553,3868,2025-06-09 08:20:00,2025-06-09 10:40:00,,,202,
9554,367,2025-06-09 08:25:00,2025-06-09 10:40:00,,,14,
9555,720,2025-06-09 08:25:00,2025-06-09 11:20:00,,,1550,
9556,828,2025-06-09 08:25:00,2025-06-09 10:00:00,,,1738,
9557,1393,2025-06-09 08:25:00,2025-06-09 12:30:00,,,1533,
9558,1514,2025-06-09 08:25:00,2025-06-09 09:35:00,,,1262,
9559,1722,2025-06-09 08:25:00,2025-06-09 09:50:00,,,1896,
9560,1851,2025-06-09 08:25:00,2025-06-09 11:15:00,,,1615,
9561,2092,2025-06-09 08:25:00,2025-06-09 11:25:00,,,1855,
9562,2396,2025-06-09 08:25:00,2025-06-09 10:55:00,,,1365,
9563,2417,2025-06-09 08:25:00,2025-06-09 10:45:00,,,425,
9564,2837,2025-06-09 08:25:00,2025-06-09 10:00:00,,,286,
9565,2919,2025-06-09 08:25:00,2025-06-09 10:40:00,,,1485,
9566,2997,2025-06-09 08:25:00,2025-06-09 12:35:00,,,1908,
9567,3034,2025-06-09 08:25:00,2025-06-09 11:05:00,,,1901,
9568,3106,2025-06-09 08:25:00,2025-06-09 09:50:00,,,38,
9569,3181,2025-06-09 08:25:00,2025-06-09 10:25:00,,,1797,
9570,3431,2025-06-09 08:25:00,2025-06-09 11:35:00,,,1566,
9571,3554,2025-06-09 08:25:00,2025-06-09 09:55:00,,,1872,
9572,3854,2025-06-09 08:25:00,2025-06-09 09:15:00,,,409,
9573,110,2025-06-09 08:30:00,2025-06-09 10:05:00,,,207,
9574,245,2025-06-09 08:30:00,2025-06-09 10:40:00,,,1870,
9575,561,2025-06-09 08:30:00,2025-06-09 09:55:00,,,1626,
9576,637,2025-06-09 08:30:00,2025-06-09 09:55:00,,,1808,
9577,1130,2025-06-09 08:30:00,2025-06-09 09:50:00,,,1462,
9578,1578,2025-06-09 08:30:00,2025-06-09 12:45:00,,,1553,
9579,1632,2025-06-09 08:30:00,2025-06-09 10:35:00,,,1800,
9580,2021,2025-06-09 08:30:00,2025-06-09 12:20:00,,,1064,
9581,2212,2025-06-09 08:30:00,2025-06-09 10:20:00,,,18,
9582,2218,2025-06-09 08:30:00,2025-06-09 11:15:00,,,1747,
9583,2840,2025-06-09 08:30:00,2025-06-09 10:45:00,,,1207,
9584,3923,2025-06-09 08:30:00,2025-06-09 11:30:00,,,22,
9585,3931,2025-06-09 08:30:00,2025-06-09 11:00:00,,,1414,
9586,3944,2025-06-09 08:30:00,2025-06-09 11:55:00,,,1266,
9587,657,2025-06-09 08:35:00,2025-06-09 11:55:00,,,1444,
9588,840,2025-06-09 08:35:00,2025-06-09 10:30:00,,,239,
9589,1407,2025-06-09 08:35:00,2025-06-09 10:40:00,,,225,
9590,1704,2025-06-09 08:35:00,2025-06-09 09:55:00,,,1853,
9591,2390,2025-06-09 08:35:00,2025-06-09 10:45:00,,,263,
9592,2526,2025-06-09 08:35:00,2025-06-09 11:30:00,,,151,
9593,2921,2025-06-09 08:35:00,2025-06-09 11:05:00,,,1848,
9594,3126,2025-06-09 08:35:00,2025-06-09 11:30:00,,,192,
9595,3133,2025-06-09 08:35:00,2025-06-09 09:45:00,,,1881,
9596,3767,2025-06-09 08:35:00,2025-06-09 10:10:00,,,162,
9597,207,2025-06-09 08:40:00,2025-06-09 12:45:00,,,1555,
9598,280,2025-06-09 08:40:00,2025-06-09 10:10:00,,,1922,
9599,419,2025-06-09 08:40:00,2025-06-09 09:55:00,,,1732,
9600,484,2025-06-09 08:40:00,2025-06-09 10:55:00,,,15,
9601,538,2025-06-09 08:40:00,2025-06-09 11:00:00,,,1561,
9602,798,2025-06-09 08:40:00,2025-06-09 10:20:00,,,898,
9603,888,2025-06-09 08:40:00,2025-06-09 09:50:00,,,497,
9604,969,2025-06-09 08:40:00,2025-06-09 10:35:00,,,173,
9605,1210,2025-06-09 08:40:00,2025-06-09 11:25:00,,,462,
9606,1561,2025-06-09 08:40:00,2025-06-09 10:10:00,,,371,
9607,1660,2025-06-09 08:40:00,2025-06-09 11:20:00,,,186,
9608,1969,2025-06-09 08:40:00,2025-06-09 11:50:00,,,1792,
9609,2393,2025-06-09 08:40:00,2025-06-09 10:50:00,,,1827,
9610,2525,2025-06-09 08:40:00,2025-06-09 12:00:00,,,167,
9611,2744,2025-06-09 08:40:00,2025-06-09 11:05:00,,,1702,
9612,3430,2025-06-09 08:40:00,2025-06-09 11:50:00,,,1798,
9613,359,2025-06-09 08:45:00,2025-06-09 13:10:00,,,1107,
9614,1300,2025-06-09 08:45:00,2025-06-09 10:55:00,,,1457,
9615,1637,2025-06-09 08:45:00,2025-06-09 11:00:00,,,1119,
9616,2158,2025-06-09 08:45:00,2025-06-09 12:40:00,,,1638,
9617,2217,2025-06-09 08:45:00,2025-06-09 10:45:00,,,1545,
9618,2329,2025-06-09 08:45:00,2025-06-09 10:45:00,,,1934,
9619,2616,2025-06-09 08:45:00,2025-06-09 11:55:00,,,501,
9620,2994,2025-06-09 08:45:00,2025-06-09 10:05:00,,,1801,
9621,3008,2025-06-09 08:45:00,2025-06-09 09:50:00,,,63,
9622,61,2025-06-09 08:50:00,2025-06-09 10:25:00,,,575,
9623,116,2025-06-09 08:50:00,2025-06-09 10:40:00,,,1844,
9624,754,2025-06-09 08:50:00,2025-06-09 10:00:00,,,391,
9625,1223,2025-06-09 08:50:00,2025-06-09 11:10:00,,,388,
9626,1497,2025-06-09 08:50:00,2025-06-09 10:45:00,,,222,
9627,2136,2025-06-09 08:50:00,2025-06-09 09:40:00,,,150,
9628,2453,2025-06-09 08:50:00,2025-06-09 11:15:00,,,939,
9629,2674,2025-06-09 08:50:00,2025-06-09 10:45:00,,,10,
9630,2963,2025-06-09 08:50:00,2025-06-09 10:45:00,,,1198,
9631,3324,2025-06-09 08:50:00,2025-06-09 10:30:00,,,1932,
9632,3668,2025-06-09 08:50:00,2025-06-09 12:10:00,,,1664,
9633,3842,2025-06-09 08:50:00,2025-06-09 10:00:00,,,674,
9634,3928,2025-06-09 08:50:00,2025-06-09 10:15:00,,,1432,
9635,580,2025-06-09 08:55:00,2025-06-09 11:45:00,,,1939,
9636,741,2025-06-09 08:55:00,2025-06-09 09:50:00,,,142,
9637,880,2025-06-09 08:55:00,2025-06-09 11:05:00,,,1790,
9638,1032,2025-06-09 08:55:00,2025-06-09 12:20:00,,,1,
9639,1122,2025-06-09 08:55:00,2025-06-09 10:50:00,,,1720,
9640,1539,2025-06-09 08:55:00,2025-06-09 10:40:00,,,226,
9641,1546,2025-06-09 08:55:00,2025-06-09 11:30:00,,,184,
9642,1603,2025-06-09 08:55:00,2025-06-09 10:10:00,,,346,
9643,1629,2025-06-09 08:55:00,2025-06-09 13:20:00,,,1849,
9644,1644,2025-06-09 08:55:00,2025-06-09 10:35:00,,,1916,
9645,1665,2025-06-09 08:55:00,2025-06-09 11:10:00,,,101,
9646,1906,2025-06-09 08:55:00,2025-06-09 10:55:00,,,338,
9647,1970,2025-06-09 08:55:00,2025-06-09 11:05:00,,,50,
9648,2357,2025-06-09 08:55:00,2025-06-09 11:30:00,,,1382,
9649,2711,2025-06-09 08:55:00,2025-06-09 10:40:00,,,1395,
9650,3501,2025-06-09 08:55:00,2025-06-09 11:25:00,,,1526,
9651,3742,2025-06-09 08:55:00,2025-06-09 12:45:00,,,1378,
9652,3830,2025-06-09 08:55:00,2025-06-09 11:15:00,,,1477,
9653,3893,2025-06-09 08:55:00,2025-06-09 10:25:00,,,1902,
9654,85,2025-06-09 09:00:00,2025-06-09 10:15:00,,,69,
9655,480,2025-06-09 09:00:00,2025-06-09 12:10:00,,,539,
9656,488,2025-06-09 09:00:00,2025-06-09 12:40:00,,,1594,
9657,535,2025-06-09 09:00:00,2025-06-09 11:30:00,,,1936,
9658,996,2025-06-09 09:00:00,2025-06-09 11:20:00,,,115,
9659,1136,2025-06-09 09:00:00,2025-06-09 13:15:00,,,108,
9660,1330,2025-06-09 09:00:00,2025-06-09 11:20:00,,,19,
9661,1677,2025-06-09 09:00:00,2025-06-09 11:20:00,,,1315,
9662,1847,2025-06-09 09:00:00,2025-06-09 12:25:00,,,129,
9663,1896,2025-06-09 09:00:00,2025-06-09 11:15:00,,,1593,
9664,1972,2025-06-09 09:00:00,2025-06-09 12:20:00,,,1675,
9665,2384,2025-06-09 09:00:00,2025-06-09 10:50:00,,,1883,
9666,2580,2025-06-09 09:00:00,2025-06-09 10:35:00,,,317,
9667,3429,2025-06-09 09:00:00,2025-06-09 10:20:00,,,1780,
9668,3530,2025-06-09 09:00:00,2025-06-09 10:50:00,,,1641,
9669,161,2025-06-09 09:05:00,2025-06-09 12:20:00,,,1600,
9670,734,2025-06-09 09:05:00,2025-06-09 09:55:00,,,1749,
9671,829,2025-06-09 09:05:00,2025-06-09 10:40:00,,,1253,
9672,923,2025-06-09 09:05:00,2025-06-09 11:30:00,,,1263,
9673,1041,2025-06-09 09:05:00,2025-06-09 11:00:00,,,968,
9674,1160,2025-06-09 09:05:00,2025-06-09 11:25:00,,,1770,
9675,1352,2025-06-09 09:05:00,2025-06-09 10:55:00,,,1733,
9676,1492,2025-06-09 09:05:00,2025-06-09 11:00:00,,,1142,
9677,1792,2025-06-09 09:05:00,2025-06-09 12:40:00,,,1813,
9678,1804,2025-06-09 09:05:00,2025-06-09 11:20:00,,,339,
9679,1919,2025-06-09 09:05:00,2025-06-09 11:40:00,,,1287,
9680,2086,2025-06-09 09:05:00,2025-06-09 12:25:00,,,43,
9681,2225,2025-06-09 09:05:00,2025-06-09 11:00:00,,,669,
9682,2456,2025-06-09 09:05:00,2025-06-09 12:15:00,,,65,
9683,2712,2025-06-09 09:05:00,2025-06-09 10:40:00,,,1501,
9684,3316,2025-06-09 09:05:00,2025-06-09 12:00:00,,,1716,
9685,3470,2025-06-09 09:05:00,2025-06-09 11:00:00,,,1557,
9686,3491,2025-06-09 09:05:00,2025-06-09 12:30:00,,,1825,
9687,3680,2025-06-09 09:05:00,2025-06-09 10:45:00,,,62,
9688,3735,2025-06-09 09:05:00,2025-06-09 13:05:00,,,1627,
9689,17,2025-06-09 09:10:00,2025-06-09 11:00:00,,,294,
9690,478,2025-06-09 09:10:00,2025-06-09 12:15:00,,,1240,
9691,807,2025-06-09 09:10:00,2025-06-09 10:05:00,,,1486,
9692,1002,2025-06-09 09:10:00,2025-06-09 11:05:00,,,1734,
9693,1227,2025-06-09 09:10:00,2025-06-09 10:50:00,,,1066,
9694,1549,2025-06-09 09:10:00,2025-06-09 10:55:00,,,711,
9695,1556,2025-06-09 09:10:00,2025-06-09 10:20:00,,,266,
9696,1785,2025-06-09 09:10:00,2025-06-09 10:05:00,,,87,
9697,1807,2025-06-09 09:10:00,2025-06-09 12:25:00,,,1072,
9698,2057,2025-06-09 09:10:00,2025-06-09 11:45:00,,,1776,
9699,2169,2025-06-09 09:10:00,2025-06-09 11:45:00,,,393,
9700,2206,2025-06-09 09:10:00,2025-06-09 11:45:00,,,313,
9701,2333,2025-06-09 09:10:00,2025-06-09 10:35:00,,,1660,
9702,2720,2025-06-09 09:10:00,2025-06-09 10:25:00,,,301,
9703,2831,2025-06-09 09:10:00,2025-06-09 10:55:00,,,1817,
9704,2981,2025-06-09 09:10:00,2025-06-09 12:15:00,,,1684,
9705,3328,2025-06-09 09:10:00,2025-06-09 10:45:00,,,342,
9706,3398,2025-06-09 09:10:00,2025-06-09 11:10:00,,,1590,
9707,3985,2025-06-09 09:10:00,2025-06-09 11:25:00,,,1830,
9708,45,2025-06-09 09:15:00,2025-06-09 12:35:00,,,181,
9709,348,2025-06-09 09:15:00,2025-06-09 11:35:00,,,1000,
9710,964,2025-06-09 09:15:00,2025-06-09 11:30:00,,,1766,
9711,1113,2025-06-09 09:15:00,2025-06-09 10:15:00,,,554,
9712,1608,2025-06-09 09:15:00,2025-06-09 10:30:00,,,432,
9713,1801,2025-06-09 09:15:00,2025-06-09 12:00:00,,,593,
9714,1834,2025-06-09 09:15:00,2025-06-09 12:35:00,,,1689,
9715,2197,2025-06-09 09:15:00,2025-06-09 12:05:00,,,1874,
9716,2399,2025-06-09 09:15:00,2025-06-09 12:40:00,,,40,
9717,2441,2025-06-09 09:15:00,2025-06-09 13:10:00,,,1864,
9718,2597,2025-06-09 09:15:00,2025-06-09 10:45:00,,,484,
9719,2658,2025-06-09 09:15:00,2025-06-09 10:20:00,,,412,
9720,2692,2025-06-09 09:15:00,2025-06-09 11:10:00,,,1924,
9721,3182,2025-06-09 09:15:00,2025-06-09 10:50:00,,,1903,
9722,3452,2025-06-09 09:15:00,2025-06-09 11:15:00,,,116,
9723,3490,2025-06-09 09:15:00,2025-06-09 12:40:00,,,55,
9724,3582,2025-06-09 09:15:00,2025-06-09 12:20:00,,,1854,
9725,3834,2025-06-09 09:15:00,2025-06-09 10:25:00,,,1652,
9726,520,2025-06-09 09:20:00,2025-06-09 10:10:00,,,1342,
9727,850,2025-06-09 09:20:00,2025-06-09 11:45:00,,,1530,
9728,1086,2025-06-09 09:20:00,2025-06-09 10:35:00,,,1777,
9729,1146,2025-06-09 09:20:00,2025-06-09 10:35:00,,,1297,
9730,1288,2025-06-09 09:20:00,2025-06-09 11:35:00,,,883,
9731,1624,2025-06-09 09:20:00,2025-06-09 12:30:00,,,113,
9732,1647,2025-06-09 09:20:00,2025-06-09 11:35:00,,,112,
9733,2421,2025-06-09 09:20:00,2025-06-09 11:35:00,,,1890,
9734,2577,2025-06-09 09:20:00,2025-06-09 11:30:00,,,6,
9735,2715,2025-06-09 09:20:00,2025-06-09 10:15:00,,,372,
9736,3053,2025-06-09 09:20:00,2025-06-09 11:20:00,,,1819,
9737,3436,2025-06-09 09:20:00,2025-06-09 12:05:00,,,252,
9738,3479,2025-06-09 09:20:00,2025-06-09 12:05:00,,,194,
9739,3676,2025-06-09 09:20:00,2025-06-09 12:05:00,,,180,
9740,3867,2025-06-09 09:20:00,2025-06-09 10:10:00,,,1821,
9741,374,2025-06-09 09:25:00,2025-06-09 10:15:00,,,1799,
9742,522,2025-06-09 09:25:00,2025-06-09 11:35:00,,,35,
9743,912,2025-06-09 09:25:00,2025-06-09 10:50:00,,,153,
9744,1572,2025-06-09 09:25:00,2025-06-09 13:00:00,,,190,
9745,1576,2025-06-09 09:25:00,2025-06-09 13:40:00,,,1479,
9746,2228,2025-06-09 09:25:00,2025-06-09 12:55:00,,,1492,
9747,2471,2025-06-09 09:25:00,2025-06-09 11:50:00,,,1911,
9748,2504,2025-06-09 09:25:00,2025-06-09 12:35:00,,,383,
9749,2542,2025-06-09 09:25:00,2025-06-09 12:45:00,,,268,
9750,3001,2025-06-09 09:25:00,2025-06-09 11:05:00,,,214,
9751,3046,2025-06-09 09:25:00,2025-06-09 11:55:00,,,1871,
9752,3731,2025-06-09 09:25:00,2025-06-09 12:50:00,,,1098,
9753,3845,2025-06-09 09:25:00,2025-06-09 11:30:00,,,261,
9754,3869,2025-06-09 09:25:00,2025-06-09 10:30:00,,,1836,
9755,89,2025-06-09 09:30:00,2025-06-09 10:25:00,,,36,
9756,323,2025-06-09 09:30:00,2025-06-09 10:35:00,,,270,
9757,379,2025-06-09 09:30:00,2025-06-09 10:35:00,,,488,
9758,1444,2025-06-09 09:30:00,2025-06-09 11:45:00,,,1525,
9759,1771,2025-06-09 09:30:00,2025-06-09 12:40:00,,,1532,
9760,1933,2025-06-09 09:30:00,2025-06-09 13:40:00,,,367,
9761,2246,2025-06-09 09:30:00,2025-06-09 10:25:00,,,1746,
9762,2358,2025-06-09 09:30:00,2025-06-09 11:40:00,,,1656,
9763,2637,2025-06-09 09:30:00,2025-06-09 10:45:00,,,550,
9764,2899,2025-06-09 09:30:00,2025-06-09 12:00:00,,,334,
9765,3292,2025-06-09 09:30:00,2025-06-09 10:25:00,,,1877,
9766,3520,2025-06-09 09:30:00,2025-06-09 12:20:00,,,1513,
9767,3522,2025-06-09 09:30:00,2025-06-09 10:45:00,,,1648,
9768,3612,2025-06-09 09:30:00,2025-06-09 11:55:00,,,319,
9769,3708,2025-06-09 09:30:00,2025-06-09 11:15:00,,,78,
9770,3796,2025-06-09 09:30:00,2025-06-09 11:05:00,,,1852,
9771,188,2025-06-09 09:35:00,2025-06-09 10:40:00,,,21,
9772,778,2025-06-09 09:35:00,2025-06-09 10:50:00,,,1334,
9773,806,2025-06-09 09:35:00,2025-06-09 10:30:00,,,1897,
9774,959,2025-06-09 09:35:00,2025-06-09 12:10:00,,,1661,
9775,1109,2025-06-09 09:35:00,2025-06-09 10:45:00,,,1927,
9776,1628,2025-06-09 09:35:00,2025-06-09 14:00:00,,,1739,
9777,1680,2025-06-09 09:35:00,2025-06-09 12:55:00,,,17,
9778,1929,2025-06-09 09:35:00,2025-06-09 13:10:00,,,1744,
9779,2192,2025-06-09 09:35:00,2025-06-09 10:55:00,,,702,
9780,2200,2025-06-09 09:35:00,2025-06-09 14:10:00,,,1914,
9781,2632,2025-06-09 09:35:00,2025-06-09 14:10:00,,,518,
9782,2810,2025-06-09 09:35:00,2025-06-09 11:45:00,,,1930,
9783,2889,2025-06-09 09:35:00,2025-06-09 14:35:00,,,75,
9784,3965,2025-06-09 09:35:00,2025-06-09 12:15:00,,,426,
9785,66,2025-06-09 09:40:00,2025-06-09 10:40:00,,,82,
9786,219,2025-06-09 09:40:00,2025-06-09 11:55:00,,,326,
9787,241,2025-06-09 09:40:00,2025-06-09 11:35:00,,,1456,
9788,395,2025-06-09 09:40:00,2025-06-09 10:40:00,,,1778,
9789,1187,2025-06-09 09:40:00,2025-06-09 13:40:00,,,1842,
9790,1606,2025-06-09 09:40:00,2025-06-09 11:05:00,,,1831,
9791,2020,2025-06-09 09:40:00,2025-06-09 13:30:00,,,357,
9792,2546,2025-06-09 09:40:00,2025-06-09 11:35:00,,,166,
9793,3085,2025-06-09 09:40:00,2025-06-09 11:50:00,,,58,
9794,3143,2025-06-09 09:40:00,2025-06-09 10:55:00,,,1740,
9795,3235,2025-06-09 09:40:00,2025-06-09 11:10:00,,,200,
9796,3591,2025-06-09 09:40:00,2025-06-09 12:20:00,,,1755,
9797,3650,2025-06-09 09:40:00,2025-06-09 12:25:00,,,140,
9798,3743,2025-06-09 09:40:00,2025-06-09 13:30:00,,,489,
9799,460,2025-06-09 09:45:00,2025-06-09 12:00:00,,,602,
9800,859,2025-06-09 09:45:00,2025-06-09 11:20:00,,,25,
9801,913,2025-06-09 09:45:00,2025-06-09 11:10:00,,,92,
9802,1297,2025-06-09 09:45:00,2025-06-09 11:55:00,,,1925,
9803,1522,2025-06-09 09:45:00,2025-06-09 13:25:00,,,205,
9804,1536,2025-06-09 09:45:00,2025-06-09 15:25:00,,,285,
9805,2034,2025-06-09 09:45:00,2025-06-09 13:35:00,,,1564,
9806,2510,2025-06-09 09:45:00,2025-06-09 12:00:00,,,1612,
9807,2781,2025-06-09 09:45:00,2025-06-09 11:15:00,,,625,
9808,2940,2025-06-09 09:45:00,2025-06-09 11:20:00,,,29,
9809,3081,2025-06-09 09:45:00,2025-06-09 11:20:00,,,251,
9810,3141,2025-06-09 09:45:00,2025-06-09 11:00:00,,,1647,
9811,3206,2025-06-09 09:45:00,2025-06-09 11:15:00,,,1370,
9812,3332,2025-06-09 09:45:00,2025-06-09 13:40:00,,,253,
9813,3489,2025-06-09 09:45:00,2025-06-09 12:10:00,,,479,
9814,3756,2025-06-09 09:45:00,2025-06-09 12:25:00,,,633,
9815,509,2025-06-09 09:50:00,2025-06-09 11:30:00,,,928,
9816,638,2025-06-09 09:50:00,2025-06-09 11:15:00,,,1816,
9817,849,2025-06-09 09:50:00,2025-06-09 12:15:00,,,875,
9818,885,2025-06-09 09:50:00,2025-06-09 11:05:00,,,178,
9819,1008,2025-06-09 09:50:00,2025-06-09 11:05:00,,,1756,
9820,1228,2025-06-09 09:50:00,2025-06-09 11:20:00,,,1763,
9821,1571,2025-06-09 09:50:00,2025-06-09 10:35:00,,,493,
9822,2112,2025-06-09 09:50:00,2025-06-09 14:15:00,,,267,
9823,2283,2025-06-09 09:50:00,2025-06-09 13:20:00,,,1791,
9824,2336,2025-06-09 09:50:00,2025-06-09 11:05:00,,,1866,
9825,2633,2025-06-09 09:50:00,2025-06-09 14:25:00,,,103,
9826,377,2025-06-09 09:55:00,2025-06-09 10:55:00,,,1804,
9827,468,2025-06-09 09:55:00,2025-06-09 11:45:00,,,235,
9828,650,2025-06-09 09:55:00,2025-06-09 11:40:00,,,136,
9829,890,2025-06-09 09:55:00,2025-06-09 11:20:00,,,1832,
9830,1093,2025-06-09 09:55:00,2025-06-09 11:15:00,,,1845,
9831,1196,2025-06-09 09:55:00,2025-06-09 11:05:00,,,281,
9832,1553,2025-06-09 09:55:00,2025-06-09 11:20:00,,,755,
9833,2080,2025-06-09 09:55:00,2025-06-09 13:15:00,,,349,
9834,2154,2025-06-09 09:55:00,2025-06-09 13:45:00,,,84,
9835,2447,2025-06-09 09:55:00,2025-06-09 12:40:00,,,645,
9836,2547,2025-06-09 09:55:00,2025-06-09 11:50:00,,,366,
9837,2757,2025-06-09 09:55:00,2025-06-09 11:25:00,,,265,
9838,3198,2025-06-09 09:55:00,2025-06-09 11:45:00,,,187,
9839,3647,2025-06-09 09:55:00,2025-06-09 13:15:00,,,1634,
9840,3733,2025-06-09 09:55:00,2025-06-09 13:50:00,,,1361,
9841,3797,2025-06-09 09:55:00,2025-06-09 11:30:00,,,1806,
9842,26,2025-06-09 10:00:00,2025-06-09 11:50:00,,,1352,
9843,294,2025-06-09 10:00:00,2025-06-09 12:35:00,,,341,
9844,756,2025-06-09 10:00:00,2025-06-09 13:25:00,,,1767,
9845,1117,2025-06-09 10:00:00,2025-06-09 11:30:00,,,208,
9846,1604,2025-06-09 10:00:00,2025-06-09 13:45:00,,,648,
9847,1910,2025-06-09 10:00:00,2025-06-09 12:25:00,,,831,
9848,1964,2025-06-09 10:00:00,2025-06-09 12:45:00,,,1928,
9849,3090,2025-06-09 10:00:00,2025-06-09 11:40:00,,,1609,
9850,3189,2025-06-09 10:00:00,2025-06-09 14:05:00,,,49,
9851,3684,2025-06-09 10:00:00,2025-06-09 12:45:00,,,389,
9852,3736,2025-06-09 10:00:00,2025-06-09 13:45:00,,,515,
9853,443,2025-06-09 10:05:00,2025-06-09 12:45:00,,,716,
9854,566,2025-06-09 10:05:00,2025-06-09 12:05:00,,,477,
9855,998,2025-06-09 10:05:00,2025-06-09 14:20:00,,,1383,
9856,1335,2025-06-09 10:05:00,2025-06-09 14:15:00,,,408,
9857,1504,2025-06-09 10:05:00,2025-06-09 12:45:00,,,218,
9858,1805,2025-06-09 10:05:00,2025-06-09 12:05:00,,,157,
9859,1868,2025-06-09 10:05:00,2025-06-09 12:00:00,,,1933,
9860,2019,2025-06-09 10:05:00,2025-06-09 13:10:00,,,26,
9861,2198,2025-06-09 10:05:00,2025-06-09 15:00:00,,,612,
9862,2223,2025-06-09 10:05:00,2025-06-09 11:55:00,,,104,
9863,2365,2025-06-09 10:05:00,2025-06-09 12:20:00,,,1705,
9864,2434,2025-06-09 10:05:00,2025-06-09 11:30:00,,,420,
9865,2651,2025-06-09 10:05:00,2025-06-09 11:05:00,,,276,
9866,2822,2025-06-09 10:05:00,2025-06-09 13:05:00,,,1518,
9867,3211,2025-06-09 10:05:00,2025-06-09 13:30:00,,,275,
9868,3580,2025-06-09 10:05:00,2025-06-09 12:55:00,,,229,
9869,3679,2025-06-09 10:05:00,2025-06-09 13:15:00,,,534,
9870,3778,2025-06-09 10:05:00,2025-06-09 11:50:00,,,561,
9871,3877,2025-06-09 10:05:00,2025-06-09 11:35:00,,,320,
9872,249,2025-06-09 10:10:00,2025-06-09 12:50:00,,,1894,
9873,251,2025-06-09 10:10:00,2025-06-09 11:05:00,,,1847,
9874,355,2025-06-09 10:10:00,2025-06-09 12:15:00,,,844,
9875,457,2025-06-09 10:10:00,2025-06-09 12:40:00,,,228,
9876,696,2025-06-09 10:10:00,2025-06-09 12:25:00,,,169,
9877,718,2025-06-09 10:10:00,2025-06-09 13:50:00,,,1611,
9878,1014,2025-06-09 10:10:00,2025-06-09 12:30:00,,,1505,
9879,1316,2025-06-09 10:10:00,2025-06-09 12:35:00,,,1610,
9880,1538,2025-06-09 10:10:00,2025-06-09 11:55:00,,,852,
9881,2370,2025-06-09 10:10:00,2025-06-09 12:35:00,,,245,
9882,2443,2025-06-09 10:10:00,2025-06-09 12:30:00,,,318,
9883,2454,2025-06-09 10:10:00,2025-06-09 13:20:00,,,1769,
9884,2515,2025-06-09 10:10:00,2025-06-09 11:40:00,,,189,
9885,2848,2025-06-09 10:10:00,2025-06-09 11:55:00,,,280,
9886,2985,2025-06-09 10:10:00,2025-06-09 11:50:00,,,165,
9887,3571,2025-06-09 10:10:00,2025-06-09 11:15:00,,,264,
9888,3849,2025-06-09 10:10:00,2025-06-09 11:10:00,,,1759,
9889,485,2025-06-09 10:15:00,2025-06-09 12:30:00,,,308,
9890,582,2025-06-09 10:15:00,2025-06-09 15:00:00,,,124,
9891,596,2025-06-09 10:15:00,2025-06-09 12:45:00,,,626,
9892,1220,2025-06-09 10:15:00,2025-06-09 13:15:00,,,527,
9893,1434,2025-06-09 10:15:00,2025-06-09 11:05:00,,,217,
9894,1455,2025-06-09 10:15:00,2025-06-09 14:05:00,,,32,
9895,1745,2025-06-09 10:15:00,2025-06-09 13:00:00,,,739,
9896,1766,2025-06-09 10:15:00,2025-06-09 13:55:00,,,24,
9897,1800,2025-06-09 10:15:00,2025-06-09 11:45:00,,,652,
9898,1884,2025-06-09 10:15:00,2025-06-09 11:10:00,,,1768,
9899,2110,2025-06-09 10:15:00,2025-06-09 14:20:00,,,520,
9900,2544,2025-06-09 10:15:00,2025-06-09 12:15:00,,,73,
9901,2552,2025-06-09 10:15:00,2025-06-09 12:15:00,,,1905,
9902,2922,2025-06-09 10:15:00,2025-06-09 12:40:00,,,5,
9903,2945,2025-06-09 10:15:00,2025-06-09 12:25:00,,,1371,
9904,2999,2025-06-09 10:15:00,2025-06-09 15:10:00,,,676,
9905,3269,2025-06-09 10:15:00,2025-06-09 14:15:00,,,759,
9906,59,2025-06-09 10:20:00,2025-06-09 11:55:00,,,86,
9907,528,2025-06-09 10:20:00,2025-06-09 11:55:00,,,288,
9908,612,2025-06-09 10:20:00,2025-06-09 13:35:00,,,88,
9909,708,2025-06-09 10:20:00,2025-06-09 12:40:00,,,305,
9910,768,2025-06-09 10:20:00,2025-06-09 12:15:00,,,128,
9911,803,2025-06-09 10:20:00,2025-06-09 11:45:00,,,333,
9912,1279,2025-06-09 10:20:00,2025-06-09 14:50:00,,,209,
9913,1286,2025-06-09 10:20:00,2025-06-09 12:35:00,,,331,
9914,1622,2025-06-09 10:20:00,2025-06-09 13:15:00,,,616,
9915,2029,2025-06-09 10:20:00,2025-06-09 12:15:00,,,1841,
9916,2177,2025-06-09 10:20:00,2025-06-09 13:15:00,,,133,
9917,2240,2025-06-09 10:20:00,2025-06-09 13:15:00,,,1893,
9918,2567,2025-06-09 10:20:00,2025-06-09 11:25:00,,,1823,
9919,3445,2025-06-09 10:20:00,2025-06-09 12:20:00,,,568,
